time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
600,SAT_67311,UAV_04,BIDIR,545.218,1.817,0.182,0.0,20,10,SAT-UAV,UP
600,SAT_67311,UAV_03,BIDIR,545.664,1.819,0.182,0.0,20,10,SAT-UAV,UP
600,UAV_01,UAV_02,BIDIR,1.118,0.004,0.0,0.0,10,10,UAV-UAV,UP
600,UAV_01,UAV_03,BIDIR,1.581,0.005,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_01,UAV_04,BIDIR,1.936,0.006,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_01,UAV_05,BIDIR,2.236,0.007,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_02,UAV_04,BIDIR,2.255,0.008,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_02,UAV_03,BIDIR,2.678,0.009,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_02,UAV_05,BIDIR,2.96,0.01,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_03,UAV_04,BIDIR,2.146,0.007,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_03,UAV_05,BIDIR,2.362,0.008,0.001,0.0,10,10,UAV-UAV,UP
600,UAV_04,UAV_05,BIDIR,4.018,0.013,0.001,0.0,10,10,UAV-UAV,UP
700,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP
700,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP
700,SAT_63188,UAV_05,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP
700,SAT_63188,UAV_03,BIDIR,409.559,1.365,0.137,0.0,20,10,SAT-UAV,UP
700,SAT_63188,UAV_01,BIDIR,410.202,1.367,0.137,0.0,20,10,SAT-UAV,UP
700,SAT_63188,GS_01,BIDIR,410.245,1.367,0.137,0.0,20,10,SAT-GS,UP
700,SAT_63188,UAV_04,BIDIR,410.534,1.368,0.137,0.0,20,10,SAT-UAV,UP
700,SAT_63188,UAV_02,BIDIR,410.726,1.369,0.137,0.0,20,10,SAT-UAV,UP
700,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
700,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP
700,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP
700,SAT_63578,UAV_05,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP
700,SAT_63578,UAV_03,BIDIR,507.418,1.691,0.169,0.0,20,10,SAT-UAV,UP
700,SAT_63578,UAV_01,BIDIR,507.421,1.691,0.169,0.0,20,10,SAT-UAV,UP
700,SAT_63578,GS_01,BIDIR,507.469,1.692,0.169,0.0,20,10,SAT-GS,UP
700,SAT_63578,UAV_02,BIDIR,507.514,1.692,0.169,0.0,20,10,SAT-UAV,UP
700,SAT_63578,UAV_04,BIDIR,508.009,1.693,0.169,0.0,20,10,SAT-UAV,UP
700,SAT_57919,SAT_67311,BIDIR,108.616,0.362,0.036,0.0,100,10,SAT-SAT,UP
700,SAT_57919,UAV_02,BIDIR,535.815,1.786,0.179,0.0,20,10,SAT-UAV,UP
700,SAT_57919,UAV_01,BIDIR,536.128,1.787,0.179,0.0,20,10,SAT-UAV,UP
700,SAT_57919,GS_01,BIDIR,536.176,1.787,0.179,0.0,20,10,SAT-GS,UP
700,SAT_57919,UAV_05,BIDIR,536.29,1.788,0.179,0.0,20,10,SAT-UAV,UP
700,SAT_57919,UAV_04,BIDIR,536.302,1.788,0.179,0.0,20,10,SAT-UAV,UP
700,SAT_57919,UAV_03,BIDIR,536.594,1.789,0.179,0.0,20,10,SAT-UAV,UP
700,SAT_67311,UAV_02,BIDIR,544.402,1.815,0.181,0.0,20,10,SAT-UAV,UP
700,SAT_67311,UAV_01,BIDIR,544.908,1.816,0.182,0.0,20,10,SAT-UAV,UP
700,SAT_67311,GS_01,BIDIR,544.952,1.817,0.182,0.0,20,10,SAT-GS,UP
700,SAT_67311,UAV_05,BIDIR,545.134,1.817,0.182,0.0,20,10,SAT-UAV,UP
700,SAT_67311,UAV_04,BIDIR,545.218,1.817,0.182,0.0,20,10,SAT-UAV,UP
700,SAT_67311,UAV_03,BIDIR,545.664,1.819,0.182,0.0,20,10,SAT-UAV,UP
700,UAV_01,UAV_02,BIDIR,1.118,0.004,0.0,0.0,10,10,UAV-UAV,UP
700,UAV_01,UAV_03,BIDIR,1.581,0.005,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_01,UAV_04,BIDIR,1.936,0.006,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_01,UAV_05,BIDIR,2.236,0.007,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_02,UAV_04,BIDIR,2.255,0.008,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_02,UAV_03,BIDIR,2.678,0.009,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_02,UAV_05,BIDIR,2.96,0.01,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_03,UAV_04,BIDIR,2.146,0.007,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_03,UAV_05,BIDIR,2.362,0.008,0.001,0.0,10,10,UAV-UAV,UP
700,UAV_04,UAV_05,BIDIR,4.018,0.013,0.001,0.0,10,10,UAV-UAV,UP
800,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP
800,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP
800,SAT_63188,UAV_05,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP
800,SAT_63188,UAV_03,BIDIR,409.559,1.365,0.137,0.0,20,10,SAT-UAV,UP
800,SAT_63188,UAV_01,BIDIR,410.202,1.367,0.137,0.0,20,10,SAT-UAV,UP
800,SAT_63188,GS_01,BIDIR,410.245,1.367,0.137,0.0,20,10,SAT-GS,UP
800,SAT_63188,UAV_04,BIDIR,410.534,1.368,0.137,0.0,20,10,SAT-UAV,UP
800,SAT_63188,UAV_02,BIDIR,410.726,1.369,0.137,0.0,20,10,SAT-UAV,UP
800,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
800,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP
800,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP
800,SAT_63578,UAV_05,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP
800,SAT_63578,UAV_03,BIDIR,507.418,1.691,0.169,0.0,20,10,SAT-UAV,UP
800,SAT_63578,UAV_01,BIDIR,507.421,1.691,0.169,0.0,20,10,SAT-UAV,UP
800,SAT_63578,GS_01,BIDIR,507.469,1.692,0.169,0.0,20,10,SAT-GS,UP
800,SAT_63578,UAV_02,BIDIR,507.514,1.692,0.169,0.0,20,10,SAT-UAV,UP
800,SAT_63578,UAV_04,BIDIR,508.009,1.693,0.169,0.0,20,10,SAT-UAV,UP
800,SAT_57919,SAT_67311,BIDIR,108.616,0.362,0.036,0.0,100,10,SAT-SAT,UP
800,SAT_57919,UAV_02,BIDIR,535.815,1.786,0.179,0.0,20,10,SAT-UAV,UP
800,SAT_57919,UAV_01,BIDIR,536.128,1.787,0.179,0.0,20,10,SAT-UAV,UP
800,SAT_57919,GS_01,BIDIR,536.176,1.787,0.179,0.0,20,10,SAT-GS,UP
800,SAT_57919,UAV_05,BIDIR,536.29,1.788,0.179,0.0,20,10,SAT-UAV,UP
800,SAT_57919,UAV_04,BIDIR,536.302,1.788,0.179,0.0,20,10,SAT-UAV,UP
800,SAT_57919,UAV_03,BIDIR,536.594,1.789,0.179,0.0,20,10,SAT-UAV,UP
800,SAT_67311,UAV_02,BIDIR,544.402,1.815,0.181,0.0,20,10,SAT-UAV,UP
800,SAT_67311,UAV_01,BIDIR,544.908,1.816,0.182,0.0,20,10,SAT-UAV,UP
800,SAT_67311,GS_01,BIDIR,544.952,1.817,0.182,0.0,20,10,SAT-GS,UP
800,SAT_67311,UAV_05,BIDIR,545.134,1.817,0.182,0.0,20,10,SAT-UAV,UP
800,SAT_67311,UAV_04,BIDIR,545.218,1.817,0.182,0.0,20,10,SAT-UAV,UP
800,SAT_67311,UAV_03,BIDIR,545.664,1.819,0.182,0.0,20,10,SAT-UAV,UP
800,UAV_01,UAV_02,BIDIR,1.118,0.004,0.0,0.0,10,10,UAV-UAV,UP
800,UAV_01,UAV_03,BIDIR,1.581,0.005,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_01,UAV_04,BIDIR,1.936,0.006,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_01,UAV_05,BIDIR,2.236,0.007,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_02,UAV_04,BIDIR,2.255,0.008,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_02,UAV_03,BIDIR,2.678,0.009,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_02,UAV_05,BIDIR,2.96,0.01,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_03,UAV_04,BIDIR,2.146,0.007,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_03,UAV_05,BIDIR,2.362,0.008,0.001,0.0,10,10,UAV-UAV,UP
800,UAV_04,UAV_05,BIDIR,4.018,0.013,0.001,0.0,10,10,UAV-UAV,UP
900,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP
900,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP
900,SAT_63188,UAV_05,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP
900,SAT_63188,UAV_03,BIDIR,409.559,1.365,0.137,0.0,20,10,SAT-UAV,UP
900,SAT_63188,UAV_01,BIDIR,410.202,1.367,0.137,0.0,20,10,SAT-UAV,UP
900,SAT_63188,GS_01,BIDIR,410.245,1.367,0.137,0.0,20,10,SAT-GS,UP
900,SAT_63188,UAV_04,BIDIR,410.534,1.368,0.137,0.0,20,10,SAT-UAV,UP
900,SAT_63188,UAV_02,BIDIR,410.726,1.369,0.137,0.0,20,10,SAT-UAV,UP
900,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
900,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP
900,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP
900,SAT_63578,UAV_05,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP
900,SAT_63578,UAV_03,BIDIR,507.418,1.691,0.169,0.0,20,10,SAT-UAV,UP
900,SAT_63578,UAV_01,BIDIR,507.421,1.691,0.169,0.0,20,10,SAT-UAV,UP
900,SAT_63578,GS_01,BIDIR,507.469,1.692,0.169,0.0,20,10,SAT-GS,UP
900,SAT_63578,UAV_02,BIDIR,507.514,1.692,0.169,0.0,20,10,SAT-UAV,UP
900,SAT_63578,UAV_04,BIDIR,508.009,1.693,0.169,0.0,20,10,SAT-UAV,UP
900,SAT_57919,SAT_67311,BIDIR,108.616,0.362,0.036,0.0,100,10,SAT-SAT,UP
900,SAT_57919,UAV_02,BIDIR,535.815,1.786,0.179,0.0,20,10,SAT-UAV,UP
900,SAT_57919,UAV_01,BIDIR,536.128,1.787,0.179,0.0,20,10,SAT-UAV,UP
900,SAT_57919,GS_01,BIDIR,536.176,1.787,0.179,0.0,20,10,SAT-GS,UP
900,SAT_57919,UAV_05,BIDIR,536.29,1.788,0.179,0.0,20,10,SAT-UAV,UP
900,SAT_57919,UAV_04,BIDIR,536.302,1.788,0.179,0.0,20,10,SAT-UAV,UP
900,SAT_57919,UAV_03,BIDIR,536.594,1.789,0.179,0.0,20,10,SAT-UAV,UP
900,SAT_67311,UAV_02,BIDIR,544.402,1.815,0.181,0.0,20,10,SAT-UAV,UP
900,SAT_67311,UAV_01,BIDIR,544.908,1.816,0.182,0.0,20,10,SAT-UAV,UP
900,SAT_67311,GS_01,BIDIR,544.952,1.817,0.182,0.0,20,10,SAT-GS,UP
900,SAT_67311,UAV_05,BIDIR,545.134,1.817,0.182,0.0,20,10,SAT-UAV,UP
900,SAT_67311,UAV_04,BIDIR,545.218,1.817,0.182,0.0,20,10,SAT-UAV,UP
900,SAT_67311,UAV_03,BIDIR,545.664,1.819,0.182,0.0,20,10,SAT-UAV,UP
900,UAV_01,UAV_02,BIDIR,1.118,0.004,0.0,0.0,10,10,UAV-UAV,UP
900,UAV_01,UAV_03,BIDIR,1.581,0.005,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_01,UAV_04,BIDIR,1.936,0.006,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_01,UAV_05,BIDIR,2.236,0.007,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_02,UAV_04,BIDIR,2.255,0.008,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_02,UAV_03,BIDIR,2.678,0.009,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_02,UAV_05,BIDIR,2.96,0.01,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_03,UAV_04,BIDIR,2.146,0.007,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_03,UAV_05,BIDIR,2.362,0.008,0.001,0.0,10,10,UAV-UAV,UP
900,UAV_04,UAV_05,BIDIR,4.018,0.013,0.001,0.0,10,10,UAV-UAV,UP
1000,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP
1000,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP
1000,SAT_63188,UAV_05,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP
1000,SAT_63188,UAV_03,BIDIR,409.559,1.365,0.137,0.0,20,10,SAT-UAV,UP
1000,SAT_63188,UAV_01,BIDIR,410.202,1.367,0.137,0.0,20,10,SAT-UAV,UP
1000,SAT_63188,GS_01,BIDIR,410.245,1.367,0.137,0.0,20,10,SAT-GS,UP
1000,SAT_63188,UAV_04,BIDIR,410.534,1.368,0.137,0.0,20,10,SAT-UAV,UP
1000,SAT_63188,UAV_02,BIDIR,410.726,1.369,0.137,0.0,20,10,SAT-UAV,UP
1000,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
1000,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP
1000,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP
1000,SAT_63578,UAV_05,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP
1000,SAT_63578,UAV_03,BIDIR,507.418,1.691,0.169,0.0,20,10,SAT-UAV,UP
1000,SAT_63578,UAV_01,BIDIR,507.421,1.691,0.169,0.0,20,10,SAT-UAV,UP
1000,SAT_63578,GS_01,BIDIR,507.469,1.692,0.169,0.0,20,10,SAT-GS,UP
1000,SAT_63578,UAV_02,BIDIR,507.514,1.692,0.169,0.0,20,10,SAT-UAV,UP
1000,SAT_63578,UAV_04,BIDIR,508.009,1.693,0.169,0.0,20,10,SAT-UAV,UP
1000,SAT_57919,SAT_67311,BIDIR,108.616,0.362,0.036,0.0,100,10,SAT-SAT,UP
1000,SAT_57919,UAV_02,BIDIR,535.815,1.786,0.179,0.0,20,10,SAT-UAV,UP
1000,SAT_57919,UAV_01,BIDIR,536.128,1.787,0.179,0.0,20,10,SAT-UAV,UP
1000,SAT_57919,GS_01,BIDIR,536.176,1.787,0.179,0.0,20,10,SAT-GS,UP
1000,SAT_57919,UAV_05,BIDIR,536.29,1.788,0.179,0.0,20,10,SAT-UAV,UP
1000,SAT_57919,UAV_04,BIDIR,536.302,1.788,0.179,0.0,20,10,SAT-UAV,UP
1000,SAT_57919,UAV_03,BIDIR,536.594,1.789,0.179,0.0,20,10,SAT-UAV,UP
1000,SAT_67311,UAV_02,BIDIR,544.402,1.815,0.181,0.0,20,10,SAT-UAV,UP
1000,SAT_67311,UAV_01,BIDIR,544.908,1.816,0.182,0.0,20,10,SAT-UAV,UP
1000,SAT_67311,GS_01,BIDIR,544.952,1.817,0.182,0.0,20,10,SAT-GS,UP
1000,SAT_67311,UAV_05,BIDIR,545.134,1.817,0.182,0.0,20,10,SAT-UAV,UP
1000,SAT_67311,UAV_04,BIDIR,545.218,1.817,0.182,0.0,20,10,SAT-UAV,UP
1000,SAT_67311,UAV_03,BIDIR,545.664,1.819,0.182,0.0,20,10,SAT-UAV,UP
1000,UAV_01,UAV_02,BIDIR,1.118,0.004,0.0,0.0,10,10,UAV-UAV,UP
1000,UAV_01,UAV_03,BIDIR,1.581,0.005,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_01,UAV_04,BIDIR,1.936,0.006,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_01,UAV_05,BIDIR,2.236,0.007,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_02,UAV_04,BIDIR,2.255,0.008,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_02,UAV_03,BIDIR,2.678,0.009,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_02,UAV_05,BIDIR,2.96,0.01,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_03,UAV_04,BIDIR,2.146,0.007,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_03,UAV_05,BIDIR,2.362,0.008,0.001,0.0,10,10,UAV-UAV,UP
1000,UAV_04,UAV_05,BIDIR,4.018,0.013,0.001,0.0,10,10,UAV-UAV,UP
1100,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP
1100,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP
1100,SAT_63188,UAV_05,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP
1100,SAT_63188,UAV_03,BIDIR,409.559,1.365,0.137,0.0,20,10,SAT-UAV,UP
1100,SAT_63188,UAV_01,BIDIR,410.202,1.367,0.137,0.0,20,10,SAT-UAV,UP
1100,SAT_63188,GS_01,BIDIR,410.245,1.367,0.137,0.0,20,10,SAT-GS,UP
1100,SAT_63188,UAV_04,BIDIR,410.534,1.368,0.137,0.0,20,10,SAT-UAV,UP
1100,SAT_63188,UAV_02,BIDIR,410.726,1.369,0.137,0.0,20,10,SAT-UAV,UP
1100,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
1100,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP
1100,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP
1100,SAT_63578,UAV_05,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP
1100,SAT_63578,UAV_03,BIDIR,507.418,1.691,0.169,0.0,20,10,SAT-UAV,UP
1100,SAT_63578,UAV_01,BIDIR,507.421,1.691,0.169,0.0,20,10,SAT-UAV,UP
1100,SAT_63578,GS_01,BIDIR,507.469,1.692,0.169,0.0,20,10,SAT-GS,UP
1100,SAT_63578,UAV_02,BIDIR,507.514,1.692,0.169,0.0,20,10,SAT-UAV,UP
1100,SAT_63578,UAV_04,BIDIR,508.009,1.693,0.169,0.0,20,10,SAT-UAV,UP
1100,SAT_57919,SAT_67311,BIDIR,108.616,0.362,0.036,0.0,100,10,SAT-SAT,UP
1100,SAT_57919,UAV_02,BIDIR,535.815,1.786,0.179,0.0,20,10,SAT-UAV,UP
1100,SAT_57919,UAV_01,BIDIR,536.128,1.787,0.179,0.0,20,10,SAT-UAV,UP
1100,SAT_57919,GS_01,BIDIR,536.176,1.787,0.179,0.0,20,10,SAT-GS,UP
1100,SAT_57919,UAV_05,BIDIR,536.29,1.788,0.179,0.0,20,10,SAT-UAV,UP
1100,SAT_57919,UAV_04,BIDIR,536.302,1.788,0.179,0.0,20,10,SAT-UAV,UP
1100,SAT_57919,UAV_03,BIDIR,536.594,1.789,0.179,0.0,20,10,SAT-UAV,UP
1100,SAT_67311,UAV_02,BIDIR,544.402,1.815,0.181,0.0,20,10,SAT-UAV,UP
1100,SAT_67311,UAV_01,BIDIR,544.908,1.816,0.182,0.0,20,10,SAT-UAV,UP
1100,SAT_67311,GS_01,BIDIR,544.952,1.817,0.182,0.0,20,10,SAT-GS,UP
1100,SAT_67311,UAV_05,BIDIR,545.134,1.817,0.182,0.0,20,10,SAT-UAV,UP
1100,SAT_67311,UAV_04,BIDIR,545.218,1.817,0.182,0.0,20,10,SAT-UAV,UP
1100,SAT_67311,UAV_03,BIDIR,545.664,1.819,0.182,0.0,20,10,SAT-UAV,UP
1100,UAV_01,UAV_02,BIDIR,1.118,0.004,0.0,0.0,10,10,UAV-UAV,UP
1100,UAV_01,UAV_03,BIDIR,1.581,0.005,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_01,UAV_04,BIDIR,1.936,0.006,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_01,UAV_05,BIDIR,2.236,0.007,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_02,UAV_04,BIDIR,2.255,0.008,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_02,UAV_03,BIDIR,2.678,0.009,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_02,UAV_05,BIDIR,2.96,0.01,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_03,UAV_04,BIDIR,2.146,0.007,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_03,UAV_05,BIDIR,2.362,0.008,0.001,0.0,10,10,UAV-UAV,UP
1100,UAV_04,UAV_05,BIDIR,4.018,0.013,0.001,0.0,10,10,UAV-UAV,UP
1200,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP
1200,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP
1200,SAT_63188,UAV_05,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP
1200,SAT_63188,UAV_03,BIDIR,409.559,1.365,0.137,0.0,20,10,SAT-UAV,UP
1200,SAT_63188,UAV_01,BIDIR,410.202,1.367,0.137,0.0,20,10,SAT-UAV,UP
1200,SAT_63188,GS_01,BIDIR,410.245,1.367,0.137,0.0,20,10,SAT-GS,UP
1200,SAT_63188,UAV_04,BIDIR,410.534,1.368,0.137,0.0,20,10,SAT-UAV,UP
1200,SAT_63188,UAV_02,BIDIR,410.726,1.369,0.137,0.0,20,10,SAT-UAV,UP
1200,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
1200,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP
1200,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP
1200,SAT_63578,UAV_05,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP
1200,SAT_63578,UAV_03,BIDIR,507.418,1.691,0.169,0.0,20,10,SAT-UAV,UP
1200,SAT_63578,UAV_01,BIDIR,507.421,1.691,0.169,0.0,20,10,SAT-UAV,UP
1200,SAT_63578,GS_01,BIDIR,507.469,1.692,0.169,0.0,20,10,SAT-GS,UP
1200,SAT_63578,UAV_02,BIDIR,507.514,1.692,0.169,0.0,20,10,SAT-UAV,UP
1200,SAT_63578,UAV_04,BIDIR,508.009,1.693,0.169,0.0,20,10,SAT-UAV,UP
1200,SAT_57919,SAT_67311,BIDIR,108.616,0.362,0.036,0.0,100,10,SAT-SAT,UP
1200,SAT_57919,UAV_02,BIDIR,535.815,1.786,0.179,0.0,20,10,SAT-UAV,UP
1200,SAT_57919,UAV_01,BIDIR,536.128,1.787,0.179,0.0,20,10,SAT-UAV,UP
1200,SAT_57919,GS_01,BIDIR,536.176,1.787,0.179,0.0,20,10,SAT-GS,UP
1200,SAT_57919,UAV_05,BIDIR,536.29,1.788,0.179,0.0,20,10,SAT-UAV,UP
1200,SAT_57919,UAV_04,BIDIR,536.302,1.788,0.179,0.0,20,10,SAT-UAV,UP
1200,SAT_57919,UAV_03,BIDIR,536.594,1.789,0.179,0.0,20,10,SAT-UAV,UP
1200,SAT_67311,UAV_02,BIDIR,544.402,1.815,0.181,0.0,20,10,SAT-UAV,UP
1200,SAT_67311,UAV_01,BIDIR,544.908,1.816,0.182,0.0,20,10,SAT-UAV,UP
1200,SAT_67311,GS_01,BIDIR,544.952,1.817,0.182,0.0,20,10,SAT-GS,UP
1200,SAT_67311,UAV_05,BIDIR,545.134,1.817,0.182,0.0,20,10,SAT-UAV,UP
1200,SAT_67311,UAV_04,BIDIR,545.218,1.817,0.182,0.0,20,10,SAT-UAV,UP
1200,SAT_67311,UAV_03,BIDIR,545.664,1.819,0.182,0.0,20,10,SAT-UAV,UP
1200,UAV_01,UAV_02,BIDIR,1.118,0.004,0.0,0.0,10,10,UAV-UAV,UP
1200,UAV_01,UAV_03,BIDIR,1.581,0.005,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_01,UAV_04,BIDIR,1.936,0.006,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_01,UAV_05,BIDIR,2.236,0.007,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_02,UAV_04,BIDIR,2.255,0.008,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_02,UAV_03,BIDIR,2.678,0.009,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_02,UAV_05,BIDIR,2.96,0.01,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_03,UAV_04,BIDIR,2.146,0.007,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_03,UAV_05,BIDIR,2.362,0.008,0.001,0.0,10,10,UAV-UAV,UP
1200,UAV_04,UAV_05,BIDIR,4.018,0.013,0.001,0.0,10,10,UAV-UAV,UP
1300,SAT_63188,SAT_63578,BIDIR,212.378,0.708,0.071,0.0,100,11,SAT-SAT,UP
1300,SAT_63188,SAT_57919,BIDIR,378.227,1.261,0.126,0.0,100,21,SAT-SAT,UP
1300,SAT_63188,UAV_05,BIDIR,409.337,1.364,0.136,0.0,20,10,SAT-UAV,UP
1300,SAT_63188,UAV_03,BIDIR,409.559,1.365,0.137,0.0,20,10,SAT-UAV,UP
1300,SAT_63188,UAV_01,BIDIR,410.202,1.367,0.137,0.0,20,10,SAT-UAV,UP
1300,SAT_63188,GS_01,BIDIR,410.245,1.367,0.137,0.0,20,10,SAT-GS,UP
1300,SAT_63188,UAV_04,BIDIR,410.534,1.368,0.137,0.0,20,10,SAT-UAV,UP
1300,SAT_63188,UAV_02,BIDIR,410.726,1.369,0.137,0.0,20,10,SAT-UAV,UP
1300,SAT_63188,SAT_67311,BIDIR,456.126,1.52,0.152,0.0,100,25,SAT-SAT,UP
1300,SAT_63578,SAT_57919,BIDIR,223.741,0.746,0.075,0.0,100,12,SAT-SAT,UP
1300,SAT_63578,SAT_67311,BIDIR,297.788,0.993,0.099,0.0,100,16,SAT-SAT,UP
1300,SAT_63578,UAV_05,BIDIR,506.747,1.689,0.169,0.0,20,10,SAT-UAV,UP
1300,SAT_63578,UAV_03,BIDIR,507.418,1.691,0.169,0.0,20,10,SAT-UAV,UP
1300,SAT_63578,UAV_01,BIDIR,507.421,1.691,0.169,0.0,20,10,SAT-UAV,UP
1300,SAT_63578,GS_01,BIDIR,507.469,1.692,0.169,0.0,20,10,SAT-GS,UP
