time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
309900,SAT_62474,SAT_60445,BIDIR,131.327,0.44,0.044,0.0,100,10,SAT-SAT,UP
309900,SAT_62474,SAT_64928,BIDIR,232.441,0.77,0.077,0.0,100,12,SAT-SAT,UP
309900,SAT_62474,SAT_57931,BIDIR,235.897,0.79,0.079,0.0,100,13,SAT-SAT,UP
309900,SAT_62474,SAT_44768,BIDIR,317.328,1.06,0.106,0.0,100,17,SAT-SAT,UP
309900,SAT_62474,SAT_58748,BIDIR,344.522,1.15,0.115,0.0,100,19,SAT-SAT,UP
309900,SAT_62474,SAT_53996,BIDIR,395.435,1.32,0.132,0.0,100,21,SAT-SAT,UP
309900,SAT_62474,UAV_03,BIDIR,411.59,1.37,0.137,0.0,20,10,SAT-UAV,UP
309900,SAT_62474,UAV_02,BIDIR,411.647,1.37,0.137,0.0,20,10,SAT-UAV,UP
309900,SAT_62474,UAV_01,BIDIR,411.921,1.37,0.137,0.0,20,10,SAT-UAV,UP
309900,SAT_62474,GS_01,BIDIR,412.066,1.37,0.137,0.0,20,10,SAT-GS,UP
309900,SAT_62474,SAT_48386,BIDIR,448.864,1.5,0.15,0.0,100,24,SAT-SAT,UP
309900,SAT_62474,SAT_64911,BIDIR,521.327,1.74,0.174,0.0,100,28,SAT-SAT,UP
309900,SAT_62474,SAT_56557,BIDIR,527.091,1.76,0.176,0.0,100,29,SAT-SAT,UP
309900,SAT_62474,SAT_59943,BIDIR,565.083,1.88,0.188,0.0,100,31,SAT-SAT,UP
309900,SAT_62474,SAT_66404,BIDIR,643.484,2.14,0.214,0.0,100,35,SAT-SAT,UP
309900,SAT_62474,SAT_49444,BIDIR,645.02,2.15,0.215,0.0,100,35,SAT-SAT,UP
309900,SAT_62474,SAT_67499,BIDIR,653.986,2.18,0.218,0.0,100,36,SAT-SAT,UP
309900,SAT_62474,SAT_60935,BIDIR,671.846,2.24,0.224,0.0,100,37,SAT-SAT,UP
309900,SAT_62474,SAT_57925,BIDIR,686.12,2.29,0.229,0.0,100,38,SAT-SAT,UP
309900,SAT_58748,SAT_57931,BIDIR,287.203,0.96,0.096,0.0,100,15,SAT-SAT,UP
309900,SAT_58748,SAT_64911,BIDIR,319.838,1.07,0.107,0.0,100,17,SAT-SAT,UP
309900,SAT_58748,SAT_57925,BIDIR,355.375,1.18,0.118,0.0,100,19,SAT-SAT,UP
309900,SAT_58748,SAT_60445,BIDIR,370.915,1.24,0.124,0.0,100,20,SAT-SAT,UP
309900,SAT_58748,SAT_55287,BIDIR,387.214,1.29,0.129,0.0,100,21,SAT-SAT,UP
309900,SAT_58748,SAT_53996,BIDIR,396.316,1.32,0.132,0.0,100,22,SAT-SAT,UP
309900,SAT_58748,SAT_57671,BIDIR,400.414,1.33,0.133,0.0,100,22,SAT-SAT,UP
309900,SAT_58748,SAT_60935,BIDIR,403.349,1.34,0.134,0.0,100,22,SAT-SAT,UP
309900,SAT_58748,SAT_59943,BIDIR,408.033,1.36,0.136,0.0,100,22,SAT-SAT,UP
309900,SAT_58748,SAT_55636,BIDIR,409.628,1.37,0.137,0.0,100,22,SAT-SAT,UP
309900,SAT_58748,SAT_49444,BIDIR,415.546,1.39,0.139,0.0,100,23,SAT-SAT,UP
309900,SAT_58748,SAT_55455,BIDIR,456.388,1.52,0.152,0.0,100,25,SAT-SAT,UP
309900,SAT_58748,SAT_54080,BIDIR,469.023,1.56,0.156,0.0,100,26,SAT-SAT,UP
309900,SAT_58748,SAT_62898,BIDIR,474.405,1.58,0.158,0.0,100,26,SAT-SAT,UP
309900,SAT_58748,SAT_66345,BIDIR,481.362,1.6,0.16,0.0,100,26,SAT-SAT,UP
309900,SAT_58748,SAT_49449,BIDIR,490.95,1.64,0.164,0.0,100,27,SAT-SAT,UP
309900,SAT_58748,UAV_03,BIDIR,511.003,1.7,0.17,0.0,20,10,SAT-UAV,UP
309900,SAT_58748,UAV_01,BIDIR,511.095,1.7,0.17,0.0,20,10,SAT-UAV,UP
309900,SAT_60445,SAT_64928,BIDIR,148.378,0.49,0.049,0.0,100,10,SAT-SAT,UP
309900,SAT_60445,SAT_57931,BIDIR,176.978,0.59,0.059,0.0,100,10,SAT-SAT,UP
309900,SAT_60445,SAT_44768,BIDIR,242.952,0.81,0.081,0.0,100,13,SAT-SAT,UP
